id,order_date,customer_code,product_code,unit_price,quantity
434,2021-01-01T00:00:00Z,A0003,JZ-413,436.72,2
435,2021-01-01T00:00:00Z,A0003,HL-556,755.92,4
436,2021-01-01T00:00:00Z,A0001,PO-571,133.49,4
437,2021-01-01T00:00:00Z,A0003,TQ-478,859.91,2
438,2021-01-01T00:00:00Z,A0001,EK-986,430.18,2
439,2021-01-01T00:00:00Z,A0002,DM-957,541.68,5
440,2021-01-01T00:00:00Z,A0001,QL-835,572.28,3
441,2021-01-01T00:00:00Z,A0002,ZC-869,615.34,3
442,2021-01-01T00:00:00Z,A0002,HF-286,993.93,5
443,2021-01-01T00:00:00Z,A0001,TA-807,222.60,2
444,2021-01-01T00:00:00Z,A0003,YC-607,599.49,5
445,2021-01-01T00:00:00Z,A0003,SI-276,678.07,3
446,2021-01-01T00:00:00Z,A0003,IY-211,694.36,1
447,2021-01-01T00:00:00Z,A0002,XQ-329,154.18,4
448,2021-01-01T00:00:00Z,A0001,CY-430,798.07,5
449,2021-01-01T00:00:00Z,A0002,LT-857,450.72,3
450,2021-01-01T00:00:00Z,A0003,OL-712,606.60,4
451,2021-01-01T00:00:00Z,A0002,RD-285,926.37,2
452,2021-01-01T00:00:00Z,A0001,BF-143,798.84,5
453,2021-01-01T00:00:00Z,A0001,EB-939,143.47,1
454,2021-01-01T00:00:00Z,A0002,GQ-455,831.02,2
455,2021-01-01T00:00:00Z,A0003,DV-447,355.79,2
456,2021-01-01T00:00:00Z,A0003,EX-907,109.10,5
457,2021-01-01T00:00:00Z,A0003,SZ-815,181.32,2
458,2021-01-01T00:00:00Z,A0001,BJ-326,311.85,5
459,2021-01-01T00:00:00Z,A0001,RL-456,787.38,5
460,2021-01-01T00:00:00Z,A0002,KE-105,815.69,1
461,2021-01-01T00:00:00Z,A0001,UV-544,509.73,2
462,2021-01-01T00:00:00Z,A0003,MU-032,660.37,2
463,2021-01-01T00:00:00Z,A0003,PU-005,942.83,2
464,2021-01-01T00:00:00Z,A0001,PR-934,860.94,3
465,2021-01-01T00:00:00Z,A0003,CM-837,966.70,3
466,2021-01-01T00:00:00Z,A0002,IO-059,744.98,4
467,2021-01-01T00:00:00Z,A0003,UT-545,784.95,5
468,2021-01-01T00:00:00Z,A0001,EP-501,488.03,3
469,2021-01-01T00:00:00Z,A0002,FC-638,214.38,4
470,2021-01-01T00:00:00Z,A0002,CN-536,165.47,2
471,2021-01-01T00:00:00Z,A0003,GK-551,547.95,4
472,2021-01-01T00:00:00Z,A0002,TD-661,499.81,5
473,2021-01-01T00:00:00Z,A0002,UX-265,303.89,1
474,2021-01-01T00:00:00Z,A0002,NL-417,883.14,2
475,2021-01-01T00:00:00Z,A0001,BQ-295,938.38,4
476,2021-01-01T00:00:00Z,A0003,DU-917,326.67,5
477,2021-01-01T00:00:00Z,A0001,TZ-785,284.21,5
478,2021-01-01T00:00:00Z,A0001,RL-737,644.18,2
479,2021-01-01T00:00:00Z,A0001,OY-317,624.18,3
480,2021-01-01T00:00:00Z,A0003,SB-822,353.89,5
481,2021-01-01T00:00:00Z,A0002,RX-769,670.78,4
482,2021-01-01T00:00:00Z,A0003,KT-360,592.33,5
483,2021-01-01T00:00:00Z,A0002,QS-828,660.97,2
484,2021-01-01T00:00:00Z,A0001,IK-356,219.39,5
485,2021-01-01T00:00:00Z,A0001,BA-681,263.47,4
486,2021-01-01T00:00:00Z,A0002,TR-518,179.70,2
487,2021-01-01T00:00:00Z,A0003,LA-244,630.45,1
488,2021-01-01T00:00:00Z,A0001,TU-916,711.50,5
489,2021-01-01T00:00:00Z,A0001,NJ-900,403.53,5
490,2021-01-01T00:00:00Z,A0003,UW-917,587.79,2
491,2021-01-01T00:00:00Z,A0003,KC-844,735.05,5
492,2021-01-01T00:00:00Z,A0003,PW-472,437.68,5
493,2021-01-01T00:00:00Z,A0001,JA-257,116.86,5
494,2021-01-01T00:00:00Z,A0002,DE-827,869.07,1
495,2021-01-01T00:00:00Z,A0001,OB-091,882.25,3
496,2021-01-01T00:00:00Z,A0002,QT-712,429.97,5
497,2021-01-01T00:00:00Z,A0003,MD-053,429.57,1
498,2021-01-01T00:00:00Z,A0001,GV-572,253.10,2
499,2021-01-01T00:00:00Z,A0002,DN-563,881.60,4
500,2021-01-01T00:00:00Z,A0003,RW-314,814.23,3
501,2021-01-01T00:00:00Z,A0002,TA-858,358.46,5
502,2021-01-01T00:00:00Z,A0002,FL-082,586.52,5
503,2021-01-01T00:00:00Z,A0002,DG-161,717.55,4
504,2021-01-01T00:00:00Z,A0001,YW-265,401.90,5
505,2021-01-01T00:00:00Z,A0002,PE-557,467.14,1
506,2021-01-01T00:00:00Z,A0002,NH-377,752.44,5
507,2021-01-01T00:00:00Z,A0001,IG-667,743.42,2
508,2021-01-01T00:00:00Z,A0001,ES-652,857.11,2
509,2021-01-01T00:00:00Z,A0001,CT-029,829.97,2
510,2021-01-01T00:00:00Z,A0003,XL-838,365.97,2
511,2021-01-01T00:00:00Z,A0003,IX-164,613.03,2
512,2021-01-01T00:00:00Z,A0001,CJ-280,375.16,5
513,2021-01-01T00:00:00Z,A0003,HL-775,164.89,2
514,2021-01-01T00:00:00Z,A0003,DZ-100,165.86,3
515,2021-01-01T00:00:00Z,A0001,TF-187,924.45,1
516,2021-01-01T00:00:00Z,A0003,CH-685,644.36,4
517,2021-01-01T00:00:00Z,A0001,IG-675,215.46,2
518,2021-01-01T00:00:00Z,A0002,PI-478,770.84,4
519,2021-01-01T00:00:00Z,A0003,WK-065,645.11,5
520,2021-01-01T00:00:00Z,A0002,HL-125,978.22,3
521,2021-01-01T00:00:00Z,A0001,PF-128,917.06,1
522,2021-01-01T00:00:00Z,A0003,AM-410,448.67,2
523,2021-01-01T00:00:00Z,A0003,ND-040,591.39,1
524,2021-01-01T00:00:00Z,A0001,IB-689,376.40,3
525,2021-01-01T00:00:00Z,A0002,OQ-039,835.57,4
526,2021-01-01T00:00:00Z,A0003,PK-142,435.71,2
527,2021-01-01T00:00:00Z,A0002,RK-601,861.26,2
528,2021-01-01T00:00:00Z,A0001,RY-599,797.69,1
529,2021-01-01T00:00:00Z,A0003,NM-191,890.74,1
530,2021-01-01T00:00:00Z,A0003,FJ-226,581.01,5
531,2021-01-01T00:00:00Z,A0003,IS-327,946.42,2
532,2021-01-01T00:00:00Z,A0002,IV-119,762.79,2
533,2021-01-01T00:00:00Z,A0003,JM-219,125.67,4
534,2021-01-01T00:00:00Z,A0001,GW-060,413.33,5
535,2021-01-01T00:00:00Z,A0002,SA-685,513.82,2
536,2021-01-01T00:00:00Z,A0001,GQ-011,974.75,3
537,2021-01-01T00:00:00Z,A0003,JM-190,783.71,1
538,2021-01-01T00:00:00Z,A0002,BJ-945,848.24,3
539,2021-01-01T00:00:00Z,A0003,JW-540,373.52,2
540,2021-01-01T00:00:00Z,A0001,WQ-382,631.57,3
541,2021-01-01T00:00:00Z,A0003,DZ-481,510.45,3
542,2021-01-01T00:00:00Z,A0002,VR-985,327.30,2
543,2021-01-01T00:00:00Z,A0001,MD-050,187.26,2
544,2021-01-01T00:00:00Z,A0003,WO-663,879.54,3
545,2021-01-01T00:00:00Z,A0002,JV-382,730.86,5
546,2021-01-01T00:00:00Z,A0003,BM-495,104.95,3
547,2021-01-01T00:00:00Z,A0003,VH-614,430.14,2
548,2021-01-01T00:00:00Z,A0002,LK-204,108.63,4
549,2021-01-01T00:00:00Z,A0001,YV-412,877.74,4
550,2021-01-01T00:00:00Z,A0002,QT-451,715.19,1
551,2021-01-01T00:00:00Z,A0003,CZ-925,301.80,3
552,2021-01-01T00:00:00Z,A0001,BX-777,540.89,5
553,2021-01-01T00:00:00Z,A0003,CW-943,334.33,1
554,2021-01-01T00:00:00Z,A0002,LX-412,329.17,4
555,2021-01-01T00:00:00Z,A0002,FH-343,293.35,5
556,2021-01-01T00:00:00Z,A0002,GR-944,106.35,4
557,2021-01-01T00:00:00Z,A0001,MI-246,182.91,5
558,2021-01-01T00:00:00Z,A0003,FT-378,461.84,2
559,2021-01-01T00:00:00Z,A0001,QP-274,207.54,5
560,2021-01-01T00:00:00Z,A0003,MZ-412,404.50,5
561,2021-01-01T00:00:00Z,A0001,QK-490,906.59,4
562,2021-01-01T00:00:00Z,A0002,LR-768,803.36,3
563,2021-01-01T00:00:00Z,A0001,BI-756,421.70,1
564,2021-01-01T00:00:00Z,A0002,BJ-782,728.66,4
565,2021-01-01T00:00:00Z,A0001,KX-545,746.62,3
566,2021-01-01T00:00:00Z,A0001,SO-581,825.55,2
567,2021-01-01T00:00:00Z,A0001,IV-891,814.89,4
568,2021-01-01T00:00:00Z,A0001,DH-608,746.28,4
569,2021-01-01T00:00:00Z,A0002,YF-845,576.62,1
570,2021-01-01T00:00:00Z,A0001,KZ-163,144.63,2
571,2021-01-01T00:00:00Z,A0003,ZD-067,558.54,1
572,2021-01-01T00:00:00Z,A0003,XU-153,246.03,1
573,2021-01-01T00:00:00Z,A0001,EL-503,798.87,5
574,2021-01-01T00:00:00Z,A0002,TE-843,916.28,5
575,2021-01-01T00:00:00Z,A0003,CO-889,455.88,3
576,2021-01-01T00:00:00Z,A0001,NL-856,951.66,5
577,2021-01-01T00:00:00Z,A0002,XK-202,475.74,1
578,2021-01-01T00:00:00Z,A0001,BC-178,436.37,4
579,2021-01-01T00:00:00Z,A0001,XV-626,799.11,1
580,2021-01-01T00:00:00Z,A0002,SY-973,374.98,3
581,2021-01-01T00:00:00Z,A0001,XG-517,815.03,5
582,2021-01-01T00:00:00Z,A0003,DK-391,200.57,4
583,2021-01-01T00:00:00Z,A0002,NI-788,136.28,2
584,2021-01-01T00:00:00Z,A0003,AL-641,498.64,3
585,2021-01-01T00:00:00Z,A0002,PD-269,202.16,2
586,2021-01-01T00:00:00Z,A0002,XJ-927,407.06,5
587,2021-01-01T00:00:00Z,A0002,VH-403,957.22,2
588,2021-01-01T00:00:00Z,A0003,AU-964,996.22,4
589,2021-01-01T00:00:00Z,A0003,LU-577,684.73,4
590,2021-01-01T00:00:00Z,A0001,XI-680,894.61,3
591,2021-01-01T00:00:00Z,A0001,SI-774,465.72,5
592,2021-01-01T00:00:00Z,A0003,MV-304,843.19,2
593,2021-01-01T00:00:00Z,A0003,NH-422,477.94,2
594,2021-01-01T00:00:00Z,A0002,PW-503,209.56,5
595,2021-01-01T00:00:00Z,A0003,MW-661,583.16,5
596,2021-01-01T00:00:00Z,A0002,ZY-932,775.76,3
597,2021-01-01T00:00:00Z,A0003,CX-399,591.65,2
598,2021-01-01T00:00:00Z,A0003,HS-518,355.26,5
599,2021-01-01T00:00:00Z,A0001,JO-193,642.60,4
600,2021-01-01T00:00:00Z,A0001,UJ-024,997.13,1
601,2021-01-01T00:00:00Z,A0003,OD-734,926.28,3
602,2021-01-01T00:00:00Z,A0002,ZO-458,398.66,5
603,2021-01-01T00:00:00Z,A0003,BP-749,597.86,3
604,2021-01-01T00:00:00Z,A0002,HJ-910,907.53,5
605,2021-01-01T00:00:00Z,A0001,QP-715,518.07,5
606,2021-01-01T00:00:00Z,A0003,OS-272,248.32,5
607,2021-01-01T00:00:00Z,A0001,SV-564,410.53,4
608,2021-01-01T00:00:00Z,A0001,EB-261,694.13,4
609,2021-01-01T00:00:00Z,A0002,YH-024,594.62,4
610,2021-01-01T00:00:00Z,A0001,DR-363,818.91,5
611,2021-01-01T00:00:00Z,A0003,MT-105,398.32,5
612,2021-01-01T00:00:00Z,A0003,FO-606,909.80,5
613,2021-01-01T00:00:00Z,A0002,AW-231,499.91,3
614,2021-01-01T00:00:00Z,A0003,US-872,621.60,1
615,2021-01-01T00:00:00Z,A0003,AV-386,474.42,5
616,2021-01-01T00:00:00Z,A0002,DX-045,676.08,3
617,2021-01-01T00:00:00Z,A0001,YG-978,473.40,4
618,2021-01-01T00:00:00Z,A0001,TW-596,931.06,4
619,2021-01-01T00:00:00Z,A0003,CD-868,798.71,4
620,2021-01-01T00:00:00Z,A0001,FQ-689,559.31,2
621,2021-01-01T00:00:00Z,A0002,AP-999,671.60,4
622,2021-01-01T00:00:00Z,A0002,NU-478,839.06,3
623,2021-01-01T00:00:00Z,A0001,UE-105,243.36,1
624,2021-01-01T00:00:00Z,A0001,XJ-772,434.50,2
625,2021-01-01T00:00:00Z,A0001,RE-763,284.45,2
626,2021-01-01T00:00:00Z,A0001,US-690,190.84,2
627,2021-01-01T00:00:00Z,A0001,YZ-401,980.72,2
628,2021-01-01T00:00:00Z,A0001,UB-090,717.73,4
629,2021-01-01T00:00:00Z,A0001,LB-891,384.09,1
630,2021-01-01T00:00:00Z,A0003,QS-432,837.78,1
631,2021-01-01T00:00:00Z,A0002,DG-971,722.07,4
632,2021-01-01T00:00:00Z,A0003,ZQ-467,246.54,5
633,2021-01-01T00:00:00Z,A0001,AQ-615,415.11,4
634,2021-01-01T00:00:00Z,A0002,DO-021,624.72,1
635,2021-01-01T00:00:00Z,A0003,PV-962,627.51,2
636,2021-01-01T00:00:00Z,A0002,UL-101,966.32,2
637,2021-01-01T00:00:00Z,A0003,BG-239,184.40,2
638,2021-01-01T00:00:00Z,A0003,ZG-831,206.59,3
639,2021-01-01T00:00:00Z,A0002,GZ-323,283.27,5
640,2021-01-01T00:00:00Z,A0003,XL-930,597.82,1
641,2021-01-01T00:00:00Z,A0001,SY-149,804.18,2
642,2021-01-01T00:00:00Z,A0001,TZ-153,863.97,3
643,2021-01-01T00:00:00Z,A0003,TU-220,337.39,4
644,2021-01-01T00:00:00Z,A0002,RH-133,363.38,3
645,2021-01-01T00:00:00Z,A0001,GZ-542,238.82,4
646,2021-01-01T00:00:00Z,A0003,NH-406,822.47,3
647,2021-01-01T00:00:00Z,A0003,UI-776,828.35,4
648,2021-01-01T00:00:00Z,A0003,VM-542,113.19,2
649,2021-01-01T00:00:00Z,A0003,OQ-261,796.56,1
650,2021-01-01T00:00:00Z,A0003,QK-294,687.30,2
651,2021-01-01T00:00:00Z,A0001,EI-391,312.33,1
652,2021-01-01T00:00:00Z,A0003,RM-264,745.85,2
653,2021-01-01T00:00:00Z,A0002,XL-824,713.20,4
654,2021-01-01T00:00:00Z,A0002,YZ-435,939.98,1
655,2021-01-01T00:00:00Z,A0001,RP-506,607.52,1
656,2021-01-01T00:00:00Z,A0003,YH-453,488.97,3
657,2021-01-01T00:00:00Z,A0003,YS-713,896.00,3
658,2021-01-01T00:00:00Z,A0002,KL-515,744.52,2
659,2021-01-01T00:00:00Z,A0002,AQ-624,669.23,5
660,2021-01-01T00:00:00Z,A0002,OQ-848,835.17,3
661,2021-01-01T00:00:00Z,A0003,KO-320,174.17,3
662,2021-01-01T00:00:00Z,A0003,JN-540,432.99,5
663,2021-01-01T00:00:00Z,A0003,NM-968,834.27,2
664,2021-01-01T00:00:00Z,A0001,LJ-026,565.62,3
665,2021-01-01T00:00:00Z,A0003,GL-492,156.07,4
666,2021-01-01T00:00:00Z,A0003,JX-769,805.79,5
667,2021-01-01T00:00:00Z,A0001,UZ-807,716.35,5
668,2021-01-01T00:00:00Z,A0001,DC-339,996.34,2
669,2021-01-01T00:00:00Z,A0003,FW-899,931.72,3
670,2021-01-01T00:00:00Z,A0001,DJ-557,561.12,5
671,2021-01-01T00:00:00Z,A0002,YW-082,323.34,5
672,2021-01-01T00:00:00Z,A0002,KQ-422,201.02,5
673,2021-01-01T00:00:00Z,A0001,ZB-016,119.25,3
674,2021-01-01T00:00:00Z,A0003,MI-468,240.22,4
675,2021-01-01T00:00:00Z,A0002,YB-887,977.98,3
676,2021-01-01T00:00:00Z,A0003,AE-193,698.64,2
677,2021-01-01T00:00:00Z,A0001,OK-829,335.10,3
678,2021-01-01T00:00:00Z,A0002,BY-211,824.93,3
679,2021-01-01T00:00:00Z,A0003,WQ-829,677.22,4
680,2021-01-01T00:00:00Z,A0002,XD-787,463.40,1
681,2021-01-01T00:00:00Z,A0002,HC-189,937.26,3
682,2021-01-01T00:00:00Z,A0003,CF-357,979.52,4
683,2021-01-01T00:00:00Z,A0003,MG-935,556.02,4
684,2021-01-01T00:00:00Z,A0002,WK-573,182.86,5
685,2021-01-01T00:00:00Z,A0002,OF-997,378.68,4
686,2021-01-01T00:00:00Z,A0001,XQ-645,365.87,2
687,2021-01-01T00:00:00Z,A0003,QR-614,656.99,4
688,2021-01-01T00:00:00Z,A0003,GJ-408,414.17,1
689,2021-01-01T00:00:00Z,A0001,YJ-300,552.08,4
690,2021-01-01T00:00:00Z,A0001,OS-239,766.80,2
691,2021-01-01T00:00:00Z,A0002,WN-540,745.74,5
692,2021-01-01T00:00:00Z,A0002,XH-942,560.77,4
693,2021-01-01T00:00:00Z,A0002,YN-573,163.05,4
694,2021-01-01T00:00:00Z,A0003,QA-924,172.10,4
695,2021-01-01T00:00:00Z,A0002,UT-529,718.23,3
696,2021-01-01T00:00:00Z,A0002,NC-647,201.97,3
697,2021-01-01T00:00:00Z,A0003,RM-955,512.81,1
698,2021-01-01T00:00:00Z,A0002,CP-621,790.29,3
699,2021-01-01T00:00:00Z,A0001,RF-537,112.95,5
700,2021-01-01T00:00:00Z,A0003,QA-176,598.42,5
701,2021-01-01T00:00:00Z,A0003,LD-346,307.49,2
702,2021-01-01T00:00:00Z,A0003,LQ-198,693.33,1
703,2021-01-01T00:00:00Z,A0001,PQ-826,940.74,2
704,2021-01-01T00:00:00Z,A0003,WB-419,989.26,4
705,2021-01-01T00:00:00Z,A0002,YT-945,474.61,5
706,2021-01-01T00:00:00Z,A0001,BU-534,321.09,3
707,2021-01-01T00:00:00Z,A0001,KH-809,969.34,1
708,2021-01-01T00:00:00Z,A0002,JS-855,928.28,4
709,2021-01-01T00:00:00Z,A0002,MU-583,183.47,3
710,2021-01-01T00:00:00Z,A0001,WU-134,984.97,5
711,2021-01-01T00:00:00Z,A0003,JR-921,475.70,1
712,2021-01-01T00:00:00Z,A0002,NO-312,546.87,1
713,2021-01-01T00:00:00Z,A0001,VK-843,822.13,3
714,2021-01-01T00:00:00Z,A0001,HW-101,932.20,3
715,2021-01-01T00:00:00Z,A0001,JM-912,451.01,1
716,2021-01-01T00:00:00Z,A0003,QT-843,380.22,1
717,2021-01-01T00:00:00Z,A0003,UJ-356,217.57,2
718,2021-01-01T00:00:00Z,A0002,LC-471,935.60,4
719,2021-01-01T00:00:00Z,A0002,GN-831,953.09,5
720,2021-01-01T00:00:00Z,A0001,WN-040,215.96,4
721,2021-01-01T00:00:00Z,A0003,KP-823,652.13,1
722,2021-01-01T00:00:00Z,A0002,LI-777,167.90,3
723,2021-01-01T00:00:00Z,A0003,SJ-537,694.88,4
724,2021-01-01T00:00:00Z,A0001,UV-133,974.02,1
725,2021-01-01T00:00:00Z,A0003,IR-098,347.06,3
726,2021-01-01T00:00:00Z,A0002,WZ-527,955.87,5
727,2021-01-01T00:00:00Z,A0002,JC-581,985.91,3
728,2021-01-01T00:00:00Z,A0001,OU-710,713.28,5
729,2021-01-01T00:00:00Z,A0003,AN-523,903.33,2
730,2021-01-01T00:00:00Z,A0003,XA-312,527.38,5
731,2021-01-01T00:00:00Z,A0003,NC-802,336.56,5
732,2021-01-01T00:00:00Z,A0002,YF-495,359.25,5
733,2021-01-01T00:00:00Z,A0001,PQ-862,536.21,2
734,2021-01-01T00:00:00Z,A0002,JW-565,570.84,3
735,2021-01-01T00:00:00Z,A0002,HB-648,200.19,2
736,2021-01-01T00:00:00Z,A0003,EF-199,426.85,5
737,2021-01-01T00:00:00Z,A0001,NO-523,626.87,1
738,2021-01-01T00:00:00Z,A0003,ZI-777,495.96,2
739,2021-01-01T00:00:00Z,A0003,IG-514,492.08,3
740,2021-01-01T00:00:00Z,A0003,LT-267,581.45,1
741,2021-01-01T00:00:00Z,A0002,CN-400,350.12,1
742,2021-01-01T00:00:00Z,A0003,RL-284,522.67,2
743,2021-01-01T00:00:00Z,A0003,AP-529,865.13,1
744,2021-01-01T00:00:00Z,A0001,WK-418,389.02,2
745,2021-01-01T00:00:00Z,A0003,EW-474,188.35,5
746,2021-01-01T00:00:00Z,A0001,IS-695,548.87,2
747,2021-01-01T00:00:00Z,A0001,BU-054,736.09,1
748,2021-01-01T00:00:00Z,A0003,BC-940,120.09,3
749,2021-01-01T00:00:00Z,A0002,QD-213,197.28,1
750,2021-01-01T00:00:00Z,A0002,HO-874,317.05,5
751,2021-01-01T00:00:00Z,A0001,MY-162,410.23,4
752,2021-01-01T00:00:00Z,A0001,WG-474,270.75,1
753,2021-01-01T00:00:00Z,A0003,HO-817,861.83,5
754,2021-01-01T00:00:00Z,A0001,RT-761,535.43,5
755,2021-01-01T00:00:00Z,A0002,YB-647,332.97,1
756,2021-01-01T00:00:00Z,A0001,IG-413,845.93,4
757,2021-01-01T00:00:00Z,A0003,TC-003,380.13,2
758,2021-01-01T00:00:00Z,A0001,IR-910,618.78,3
759,2021-01-01T00:00:00Z,A0001,YN-751,111.03,3
760,2021-01-01T00:00:00Z,A0003,DS-987,449.17,4
761,2021-01-01T00:00:00Z,A0003,JU-108,933.80,4
762,2021-01-01T00:00:00Z,A0003,GD-252,187.08,5
763,2021-01-01T00:00:00Z,A0002,QC-766,961.06,1
764,2021-01-01T00:00:00Z,A0001,NJ-047,712.55,1
765,2021-01-01T00:00:00Z,A0001,LA-312,705.05,1
766,2021-01-01T00:00:00Z,A0003,PE-312,900.96,4
767,2021-01-01T00:00:00Z,A0003,VB-066,308.88,4
768,2021-01-01T00:00:00Z,A0001,DA-091,952.00,3
769,2021-01-01T00:00:00Z,A0001,OL-399,229.33,4
770,2021-01-01T00:00:00Z,A0003,NX-395,645.04,3
771,2021-01-01T00:00:00Z,A0002,VD-774,514.73,4
772,2021-01-01T00:00:00Z,A0001,LI-011,124.17,4
773,2021-01-01T00:00:00Z,A0002,YN-919,469.42,2
774,2021-01-01T00:00:00Z,A0003,NX-561,714.36,2
775,2021-01-01T00:00:00Z,A0002,CY-881,833.55,4
776,2021-01-01T00:00:00Z,A0003,GE-288,721.04,1
777,2021-01-01T00:00:00Z,A0001,BG-533,834.58,5
778,2021-01-01T00:00:00Z,A0002,VR-696,303.29,1
779,2021-01-01T00:00:00Z,A0001,BQ-777,181.02,1
780,2021-01-01T00:00:00Z,A0002,YE-851,858.74,3
781,2021-01-01T00:00:00Z,A0001,HR-548,637.18,3
782,2021-01-01T00:00:00Z,A0001,FJ-410,670.25,4
783,2021-01-01T00:00:00Z,A0002,WZ-733,368.72,5
784,2021-01-01T00:00:00Z,A0003,ND-666,955.04,4
785,2021-01-01T00:00:00Z,A0002,YU-507,755.29,1
786,2021-01-01T00:00:00Z,A0003,KY-093,319.72,5
787,2021-01-01T00:00:00Z,A0002,QT-519,363.76,1
788,2021-01-01T00:00:00Z,A0003,SF-012,861.24,3
789,2021-01-01T00:00:00Z,A0001,KP-720,787.78,5
790,2021-01-01T00:00:00Z,A0001,VU-672,532.70,1
791,2021-01-01T00:00:00Z,A0002,LK-046,934.20,1
792,2021-01-01T00:00:00Z,A0001,UZ-180,430.88,5
793,2021-01-01T00:00:00Z,A0001,JW-390,280.09,3
794,2021-01-01T00:00:00Z,A0001,JA-486,706.11,2
795,2021-01-01T00:00:00Z,A0002,CQ-341,808.21,4
796,2021-01-01T00:00:00Z,A0001,KG-526,418.89,1
797,2021-01-01T00:00:00Z,A0003,XV-995,836.33,1
798,2021-01-01T00:00:00Z,A0001,WI-423,906.18,3
799,2021-01-01T00:00:00Z,A0002,CF-018,614.10,5
800,2021-01-01T00:00:00Z,A0003,NQ-908,699.46,3
801,2021-01-01T00:00:00Z,A0002,MH-542,638.96,1
802,2021-01-01T00:00:00Z,A0001,XN-842,364.00,5
803,2021-01-01T00:00:00Z,A0003,IT-276,736.33,4
804,2021-01-01T00:00:00Z,A0001,KV-506,906.03,4
805,2021-01-01T00:00:00Z,A0001,JY-771,565.30,1
806,2021-01-01T00:00:00Z,A0002,MS-581,689.65,5
807,2021-01-01T00:00:00Z,A0001,UL-812,244.03,4
808,2021-01-01T00:00:00Z,A0003,QM-855,439.75,1
809,2021-01-01T00:00:00Z,A0003,SY-950,974.69,5
810,2021-01-01T00:00:00Z,A0002,PS-608,408.18,1
811,2021-01-01T00:00:00Z,A0001,RT-821,677.65,4
812,2021-01-01T00:00:00Z,A0003,XP-025,185.94,1
813,2021-01-01T00:00:00Z,A0002,JF-780,156.19,4
814,2021-01-01T00:00:00Z,A0001,XZ-386,109.19,1
815,2021-01-01T00:00:00Z,A0002,FT-783,172.44,1
816,2021-01-01T00:00:00Z,A0002,RH-341,338.09,2
817,2021-01-01T00:00:00Z,A0003,NB-806,499.14,4
818,2021-01-01T00:00:00Z,A0003,VJ-848,826.05,4
819,2021-01-01T00:00:00Z,A0001,HQ-546,519.03,1
820,2021-01-01T00:00:00Z,A0002,AH-156,852.20,1
821,2021-01-01T00:00:00Z,A0002,RQ-969,872.33,2
822,2021-01-01T00:00:00Z,A0001,ZP-658,188.28,2
823,2021-01-01T00:00:00Z,A0003,WF-291,351.56,1
824,2021-01-01T00:00:00Z,A0002,JH-368,753.91,2
825,2021-01-01T00:00:00Z,A0002,JH-342,796.31,3
826,2021-01-01T00:00:00Z,A0002,PW-713,629.77,5
827,2021-01-01T00:00:00Z,A0003,PT-519,438.71,2
828,2021-01-01T00:00:00Z,A0002,NB-486,450.71,5
829,2021-01-01T00:00:00Z,A0001,TD-852,717.20,2
830,2021-01-01T00:00:00Z,A0001,IT-376,560.98,5
831,2021-01-01T00:00:00Z,A0002,VD-014,793.64,2
832,2021-01-01T00:00:00Z,A0002,LK-948,792.84,5
833,2021-01-01T00:00:00Z,A0002,EN-292,762.44,3
834,2021-01-01T00:00:00Z,A0003,QO-710,885.48,4
835,2021-01-01T00:00:00Z,A0003,YB-845,844.50,1
836,2021-01-01T00:00:00Z,A0002,PF-775,835.16,4
837,2021-01-01T00:00:00Z,A0003,RH-401,874.56,2
838,2021-01-01T00:00:00Z,A0001,IZ-773,626.57,5
839,2021-01-01T00:00:00Z,A0002,VS-750,510.81,2
840,2021-01-01T00:00:00Z,A0002,DG-382,709.13,3
841,2021-01-01T00:00:00Z,A0003,FN-665,734.41,3
842,2021-01-01T00:00:00Z,A0001,WI-803,265.17,4
843,2021-01-01T00:00:00Z,A0002,DT-976,847.02,5
844,2021-01-01T00:00:00Z,A0002,FH-106,899.21,4
845,2021-01-01T00:00:00Z,A0003,DF-698,182.39,5
846,2021-01-01T00:00:00Z,A0002,WN-807,445.29,5
847,2021-01-01T00:00:00Z,A0002,VD-187,959.21,4
848,2021-01-01T00:00:00Z,A0001,MI-603,708.86,2
849,2021-01-01T00:00:00Z,A0003,QX-653,896.31,3
850,2021-01-01T00:00:00Z,A0002,TR-923,285.74,2
851,2021-01-01T00:00:00Z,A0002,KA-517,485.35,4
852,2021-01-01T00:00:00Z,A0002,ZO-865,496.97,5
853,2021-01-01T00:00:00Z,A0003,AQ-572,472.72,1
854,2021-01-01T00:00:00Z,A0003,OZ-078,263.13,3
855,2021-01-01T00:00:00Z,A0001,RW-293,384.19,4
856,2021-01-01T00:00:00Z,A0002,OB-003,406.54,2
857,2021-01-01T00:00:00Z,A0001,HI-888,899.08,3
858,2021-01-01T00:00:00Z,A0002,PI-275,483.79,5
859,2021-01-01T00:00:00Z,A0001,BW-022,898.07,1
860,2021-01-01T00:00:00Z,A0002,KY-235,267.85,3
861,2021-01-01T00:00:00Z,A0001,FU-604,333.86,5
862,2021-01-01T00:00:00Z,A0003,UG-181,215.26,5
863,2021-01-01T00:00:00Z,A0003,GE-404,805.70,1
864,2021-01-01T00:00:00Z,A0003,UV-943,262.24,5
865,2021-01-01T00:00:00Z,A0001,RT-935,481.13,5
866,2021-01-01T00:00:00Z,A0003,KC-332,805.48,5
867,2021-01-01T00:00:00Z,A0002,GJ-390,356.79,5
